system,index,sari,fkgl,bertscore_raw,bertscore_rescaled,bertscore_singleref_raw
identity,205,55.1856223642734,13.611538461538462,98.34306240081787,90.18251895904541,94.44552659988403
identity,206,54.502312778559705,4.492500000000003,99.16512966156006,95.05333304405212,92.4664855003357
identity,207,53.184831333103766,5.682857142857145,99.99997615814209,99.99985694885254,94.46565508842468
identity,208,59.2010799587645,10.941428571428574,99.99999403953552,99.99996423721313,96.24019265174866
identity,209,55.646349624861955,9.55,99.19906854629517,95.25442123413086,95.68405747413635
identity,210,51.373254117156556,6.416666666666668,98.37584495544434,90.37675857543945,97.76780605316162
identity,211,56.40128994511424,15.55857142857143,99.70070719718933,98.22666645050049,96.22188806533813
identity,212,52.82781785381864,9.284347826086957,97.65443801879883,86.10237240791321,95.91854214668274
identity,213,49.552690132833675,11.863529411764706,97.1328854560852,83.01213383674622,95.73047161102295
identity,214,51.54981597171487,9.55,97.69903421401978,86.36660575866699,96.675044298172
identity,215,51.61109774766415,8.729615384615386,98.66889715194702,92.11311340332031,94.87060904502869
identity,216,48.51739697575494,20.697777777777777,96.6802716255188,80.3303599357605,93.47180128097534
identity,217,58.28161859712476,13.718888888888891,99.60107207298279,97.63632416725159,97.38074541091919
identity,218,58.17825767675071,6.2755555555555596,99.99998807907104,99.99992847442627,96.62009477615356
identity,219,54.441790665410196,15.99857142857143,99.27152991294861,95.68375945091248,94.79449391365051
identity,220,47.219075335719516,13.371818181818181,97.29187488555908,83.95415544509888,93.06343793869019
identity,221,49.45845063637459,9.830526315789477,99.65156316757202,97.93548583984375,94.33050155639648
identity,222,50.54925354002553,8.39294117647059,98.39193224906921,90.47207832336426,89.62908983230591
identity,223,50.94752553584638,16.602857142857143,97.09569811820984,82.79179334640503,91.69403910636902
identity,224,54.79412555824644,9.48725806451613,97.8391945362091,87.19706535339355,96.25034928321838
identity,225,60.4032247088851,9.255714285714287,99.6163547039032,97.72687554359436,99.31561350822449
identity,226,50.732069544771775,10.823478260869567,97.91988134384155,87.67514228820801,90.51430821418762
identity,227,53.33858129432675,21.761379310344832,98.5885739326477,91.63719415664673,95.49247026443481
identity,228,58.9074778783527,12.62714285714286,98.72748255729675,92.46023893356323,95.81605195999146
identity,229,56.97188951760873,11.68,98.57895374298096,91.58019423484802,98.21094274520874
identity,230,51.120420294902566,14.927826086956525,98.00034761428833,88.1519079208374,93.4120237827301
identity,231,57.368034226898466,10.713333333333338,99.33895468711853,96.08325958251953,98.59691262245178
identity,232,58.97900010708056,12.407777777777778,98.47164154052734,90.94436168670654,97.91389107704163
identity,233,54.655079835979514,10.73,98.33619594573975,90.1418387889862,96.02913856506348
identity,234,55.914568780376364,14.374444444444446,99.48533177375793,96.95055484771729,97.59292602539062
identity,235,48.2850033726488,9.79739130434783,96.38415575027466,78.57585549354553,93.65946054458618
